"cpu1_frequencia";"cpu1_uso_porcentagem";"ram1_uso_byte";"ram1_uso_porcentagem";"hd1_uso_porcentagem";"gpu1_uso_porcentagem";"gpu1_temperatura";"disco2_uso_porcentagem";"disco2_uso_byte";"isAlerta";"dtHora"
2400.0;43.5;11146900000.0;65.5;81.5;0.0;62.0;81.5;410506000000.0;0;"2025-04-01 19:45:06"
2400.0;37.0;11148200000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:06"
2400.0;34.1;11144200000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:06"
2400.0;37.7;11148800000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:06"
2400.0;45.1;11141900000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:07"
2400.0;43.5;11137800000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:07"
2400.0;26.3;11142600000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:07"
2400.0;27.5;11161000000.0;65.6;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:08"
2400.0;35.5;11164100000.0;65.6;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:08"
2400.0;35.1;11216300000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:08"
2400.0;18.9;11216000000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:08"
2400.0;28.3;11213800000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:09"
2400.0;25.0;11199500000.0;65.8;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:09"
2400.0;30.2;11199400000.0;65.8;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:09"
2400.0;47.1;11203500000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:09"
2400.0;33.3;11182300000.0;65.7;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:10"
2400.0;26.4;11201700000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:10"
2400.0;21.3;11204800000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:10"
2400.0;20.3;11206200000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:11"
2400.0;25.2;11200300000.0;65.8;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:11"
2400.0;38.8;11200800000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:11"
2400.0;67.1;11205400000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:11"
2400.0;13.3;11210800000.0;65.9;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:12"
2400.0;42.7;11197200000.0;65.8;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:12"
2400.0;15.5;11196300000.0;65.8;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:12"
2400.0;40.3;11128900000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:12"
2400.0;44.2;11135000000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:13"
2400.0;19.4;11137100000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:13"
2400.0;33.8;11135300000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:13"
2400.0;14.2;11122700000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:13"
2400.0;18.6;11122200000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:14"
2400.0;18.0;11112400000.0;65.3;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:14"
2400.0;13.3;11099400000.0;65.3;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:14"
2400.0;13.3;11102800000.0;65.3;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:14"
2400.0;55.9;11120300000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:15"
2400.0;35.5;11121000000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:15"
2400.0;36.0;11117600000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:15"
2400.0;67.2;11134900000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:16"
2400.0;44.6;11132900000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:16"
2400.0;34.8;11127100000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:16"
2400.0;29.3;11123000000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:16"
2400.0;73.9;11131000000.0;65.4;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:17"
2400.0;47.1;11139700000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:17"
2400.0;69.7;11144200000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:17"
2400.0;37.2;11139400000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:18"
2400.0;45.7;11139100000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:18"
2400.0;44.7;11145300000.0;65.5;81.5;0.0;62.0;81.5;410510000000.0;0;"2025-04-01 19:45:18"
2400.0;56.7;11147000000.0;65.5;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:18"
2400.0;32.4;11149800000.0;65.6;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:19"
2400.0;39.6;11143500000.0;65.5;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:19"
2400.0;44.4;11140100000.0;65.5;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:19"
2400.0;44.9;11119400000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:20"
2400.0;55.6;11060300000.0;65.0;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:20"
2400.0;70.3;11073300000.0;65.1;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:20"
2400.0;45.3;11191200000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:20"
2400.0;36.3;11198600000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:21"
2400.0;35.5;11194800000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:21"
2400.0;28.8;11190700000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:21"
2400.0;32.6;11187400000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:21"
2400.0;44.6;11183800000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:22"
2400.0;38.6;11182000000.0;65.7;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:22"
2400.0;56.1;11183600000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:22"
2400.0;47.4;11188600000.0;65.8;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:22"
2400.0;27.1;11152400000.0;65.6;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:23"
2400.0;24.2;11155600000.0;65.6;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:23"
2400.0;26.4;11158100000.0;65.6;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:23"
2400.0;15.4;11158000000.0;65.6;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:23"
2400.0;16.2;11151100000.0;65.6;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:24"
2400.0;10.2;11136900000.0;65.5;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:24"
2400.0;20.3;11138100000.0;65.5;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:24"
2400.0;24.8;11134600000.0;65.5;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:24"
2400.0;17.4;11129800000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:25"
2400.0;15.6;11125900000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:25"
2400.0;20.9;11128300000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:25"
2400.0;16.1;11131000000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:25"
2400.0;11.7;11121100000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:26"
2400.0;18.8;11122000000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:26"
2400.0;66.3;11132900000.0;65.5;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:26"
2400.0;26.1;11128600000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:27"
2400.0;30.5;11117500000.0;65.4;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:27"
2400.0;48.5;11183000000.0;65.7;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:27"
2400.0;34.8;11171000000.0;65.7;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:27"
2400.0;42.6;11174500000.0;65.7;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:28"
2400.0;87.7;11260400000.0;66.2;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:28"
2400.0;99.5;11344900000.0;66.7;81.5;0.0;62.0;81.5;410511000000.0;0;"2025-04-01 19:45:29"
2400.0;87.0;11275200000.0;66.3;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:29"
2400.0;72.7;11276700000.0;66.3;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:29"
2400.0;57.5;11276300000.0;66.3;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:29"
2400.0;39.9;11275000000.0;66.3;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:30"
2400.0;23.5;11200500000.0;65.9;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:30"
2400.0;20.5;11198900000.0;65.8;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:30"
2400.0;27.3;11199400000.0;65.8;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:30"
2400.0;14.1;11186900000.0;65.8;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:31"
2400.0;40.0;11194800000.0;65.8;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:31"
2400.0;59.3;11207500000.0;65.9;81.5;0.0;62.0;81.5;410512000000.0;0;"2025-04-01 19:45:31"
2400.0;58.5;11247900000.0;66.1;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:32"
2400.0;68.7;11263500000.0;66.2;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:32"
2400.0;45.8;11266500000.0;66.2;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:32"
2400.0;61.0;11274500000.0;66.3;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:33"
2400.0;26.1;11260200000.0;66.2;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:33"
2400.0;26.4;11258900000.0;66.2;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:33"
2400.0;58.5;11292100000.0;66.4;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:33"
2400.0;53.5;11176700000.0;65.7;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:34"
2400.0;39.7;11196700000.0;65.8;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:34"
2400.0;89.5;11211300000.0;65.9;81.5;0.0;62.0;81.5;410513000000.0;0;"2025-04-01 19:45:34"
2400.0;55.8;11091300000.0;65.2;81.5;0.0;63.0;81.5;410513000000.0;0;"2025-04-01 19:45:35"
2400.0;53.0;11086100000.0;65.2;81.5;0.0;63.0;81.5;410513000000.0;0;"2025-04-01 19:45:35"
2400.0;36.7;11089000000.0;65.2;81.5;0.0;63.0;81.5;410513000000.0;0;"2025-04-01 19:45:35"
2400.0;49.0;11098100000.0;65.2;81.5;0.0;63.0;81.5;410513000000.0;0;"2025-04-01 19:45:35"
2400.0;33.8;11109300000.0;65.3;81.5;0.0;63.0;81.5;410514000000.0;0;"2025-04-01 19:45:36"
2400.0;35.3;11126200000.0;65.4;81.5;0.0;63.0;81.5;410514000000.0;0;"2025-04-01 19:45:36"
2400.0;29.2;11094500000.0;65.2;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:36"
2400.0;32.1;11096800000.0;65.2;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:36"
2400.0;59.4;11087000000.0;65.2;81.5;0.0;63.0;81.5;410514000000.0;0;"2025-04-01 19:45:37"
2400.0;15.5;11075900000.0;65.1;81.5;0.0;63.0;81.5;410514000000.0;0;"2025-04-01 19:45:37"
2400.0;19.4;11076700000.0;65.1;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:37"
2400.0;16.1;11061500000.0;65.0;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:37"
2400.0;18.8;11062000000.0;65.0;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:38"
2400.0;17.1;11067800000.0;65.1;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:38"
2400.0;15.4;11069700000.0;65.1;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:38"
2400.0;16.8;11055700000.0;65.0;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:38"
2400.0;13.1;11043400000.0;64.9;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:39"
2400.0;14.6;11048600000.0;65.0;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:39"
2400.0;10.9;11052700000.0;65.0;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:39"
2400.0;15.4;11047100000.0;65.0;81.5;0.0;62.0;81.5;410514000000.0;0;"2025-04-01 19:45:39"
2400.0;22.5;11035300000.0;64.9;81.5;0.0;62.0;81.5;410522000000.0;0;"2025-04-01 19:45:40"
2400.0;16.9;11039800000.0;64.9;81.5;0.0;62.0;81.5;410522000000.0;0;"2025-04-01 19:45:40"
2400.0;20.0;11040600000.0;64.9;81.5;0.0;62.0;81.5;410522000000.0;0;"2025-04-01 19:45:40"
2400.0;17.7;11017200000.0;64.8;81.5;0.0;62.0;81.5;410522000000.0;0;"2025-04-01 19:45:40"
2400.0;11.7;11015800000.0;64.8;81.5;0.0;62.0;81.5;410522000000.0;0;"2025-04-01 19:45:41"
2400.0;13.3;11017200000.0;64.8;81.5;0.0;62.0;81.5;410522000000.0;0;"2025-04-01 19:45:41"
2400.0;12.5;11013300000.0;64.7;81.5;0.0;62.0;81.5;410522000000.0;0;"2025-04-01 19:45:41"
2400.0;11.6;11009600000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:41"
2400.0;10.9;11005500000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:42"
2400.0;14.0;11007500000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:42"
2400.0;16.2;11010100000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:42"
2400.0;25.6;11012000000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:42"
2400.0;50.0;11007700000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:43"
2400.0;15.5;10997700000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:43"
2400.0;12.5;11003700000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:43"
2400.0;45.7;11001200000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:43"
2400.0;35.4;11006500000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:44"
2400.0;34.3;11008500000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:44"
2400.0;18.6;11011900000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:44"
2400.0;18.9;11011600000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:44"
2400.0;14.1;11002200000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:45"
2400.0;15.6;11007400000.0;64.7;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:45"
2400.0;31.4;11014600000.0;64.8;81.5;0.0;62.0;81.5;410524000000.0;0;"2025-04-01 19:45:45"
2400.0;17.2;11021300000.0;64.8;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:45"
2400.0;46.1;11023900000.0;64.8;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:46"
2400.0;25.0;11028300000.0;64.8;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:46"
2400.0;23.4;11031200000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:46"
2400.0;21.7;11035000000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:46"
2400.0;25.4;11048000000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:47"
2400.0;19.2;11054000000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:47"
2400.0;38.5;11039400000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:47"
2400.0;44.6;11055100000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:47"
2400.0;14.7;11042400000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:48"
2400.0;16.3;11046100000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:48"
2400.0;16.9;11050000000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:48"
2400.0;15.5;11052300000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:48"
2400.0;32.8;11040000000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:49"
2400.0;9.4;11036100000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:49"
2400.0;14.0;11040300000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:49"
2400.0;29.2;11046200000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:49"
2400.0;28.9;11042900000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:50"
2400.0;18.6;11045800000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:50"
2400.0;12.5;11044500000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:50"
2400.0;10.9;11055800000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:50"
2400.0;19.0;11042600000.0;64.9;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:51"
2400.0;23.1;11047900000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:51"
2400.0;23.8;11054100000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:51"
2400.0;21.4;11056700000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:51"
2400.0;20.8;11049200000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:52"
2400.0;39.7;11054400000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:52"
2400.0;32.3;11059400000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:52"
2400.0;25.6;11055200000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:52"
2400.0;37.6;11049600000.0;65.0;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:53"
2400.0;70.1;11067300000.0;65.1;81.5;0.0;62.0;81.5;410525000000.0;0;"2025-04-01 19:45:53"
2400.0;45.3;11046500000.0;64.9;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:53"
2400.0;20.3;11057700000.0;65.0;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:53"
2400.0;17.4;11048900000.0;65.0;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:54"
2400.0;23.9;11048200000.0;65.0;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:54"
2400.0;25.6;11054000000.0;65.0;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:54"
2400.0;37.2;11071400000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:55"
2400.0;15.6;11063100000.0;65.0;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:55"
2400.0;10.7;11063000000.0;65.0;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:55"
2400.0;14.1;11068100000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:55"
2400.0;12.5;11073600000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:55"
2400.0;18.0;11060200000.0;65.0;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:56"
2400.0;28.2;11064600000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:56"
2400.0;18.6;11070300000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:56"
2400.0;23.3;11087700000.0;65.2;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:56"
2400.0;10.9;11077500000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:57"
2400.0;21.4;11081900000.0;65.2;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:57"
2400.0;28.9;11076200000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:57"
2400.0;30.8;11085500000.0;65.2;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:58"
2400.0;32.1;11080500000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:58"
2400.0;21.5;11084700000.0;65.2;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:58"
2400.0;22.3;11079900000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:58"
2400.0;16.3;11088600000.0;65.2;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:59"
2400.0;22.7;11076000000.0;65.1;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:59"
2400.0;22.3;11085000000.0;65.2;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:59"
2400.0;73.2;11135600000.0;65.5;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:45:59"
2400.0;29.2;11135500000.0;65.5;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:00"
2400.0;27.6;11185300000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:00"
2400.0;31.6;11201800000.0;65.9;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:00"
2400.0;19.2;11204600000.0;65.9;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:00"
2400.0;58.8;11204900000.0;65.9;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:01"
2400.0;19.5;11202800000.0;65.9;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:01"
2400.0;24.6;11189200000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:01"
2400.0;30.2;11202000000.0;65.9;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:01"
2400.0;17.7;11185500000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:02"
2400.0;15.5;11190800000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:02"
2400.0;16.4;11195000000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:02"
2400.0;9.8;11198300000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:02"
2400.0;10.2;11183900000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:03"
2400.0;48.9;11195600000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:03"
2400.0;32.6;11200300000.0;65.8;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:03"
2400.0;17.4;11203200000.0;65.9;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:03"
2400.0;37.4;11164000000.0;65.6;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:04"
2400.0;33.1;11167700000.0;65.7;81.5;0.0;62.0;81.5;410526000000.0;0;"2025-04-01 19:46:04"
2400.0;27.7;11167100000.0;65.7;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:04"
2400.0;28.7;11169300000.0;65.7;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:05"
2400.0;22.1;11169700000.0;65.7;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:05"
2400.0;20.3;11168500000.0;65.7;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:05"
2400.0;14.0;11167900000.0;65.7;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:05"
2400.0;10.8;11177000000.0;65.7;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:06"
2400.0;13.3;11163600000.0;65.6;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:06"
2400.0;9.4;11165700000.0;65.6;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:06"
2400.0;14.0;11170600000.0;65.7;81.5;0.0;62.0;81.5;410527000000.0;0;"2025-04-01 19:46:06"
